doc_id,X,Y,0,1,2
4480,0.36321783,7.5215545,8,31,99
4481,-2.024507,8.677865,8,33,104
4482,5.4361076,6.886042,5,22,70
4483,-1.6550002,2.6772108,2,14,48
4484,2.8094018,7.852363,3,18,60
4485,0.34646344,9.821262,8,32,100
4486,-1.7563956,5.7128086,6,25,80
4487,0.2859037,9.84583,8,32,100
4488,2.2748985,8.150547,3,17,55
4489,5.848469,7.290999,5,22,72
4490,-0.8755768,5.681511,6,25,79
4491,-1.2153525,3.4543302,2,14,46
4492,-0.89823544,6.920379,8,31,97
4493,-1.4425385,5.9823084,6,25,80
4494,-1.0248606,6.768652,6,27,86
4495,0.6839118,7.61457,8,31,99
4496,-1.845343,5.717338,6,25,80
4497,-0.5632403,4.6211033,2,15,50
4498,2.6260405,5.919779,1,12,41
4499,-1.7008796,9.352446,8,33,104
4500,-0.25492385,8.395337,8,32,101
4501,-1.611571,6.731343,6,27,86
4502,-0.48862776,5.752505,6,25,79
4503,-1.2022142,9.277973,8,33,105
4504,0.19181512,9.6503725,8,32,100
4505,-0.69662607,4.9813643,6,25,81
4506,0.010916608,5.7551227,1,11,39
4507,-2.4696472,5.977578,6,27,85
4508,-2.5419185,5.4681034,6,26,82
4509,-1.7462636,7.5600886,8,31,97
4510,1.8399842,3.347657,4,19,63
4511,-2.657091,6.6740065,6,27,85
4512,1.8251326,2.411283,4,20,66
4513,-1.2820826,5.9289856,6,25,79
4514,-1.1595594,3.630404,2,14,46
4515,1.2630427,6.603622,1,10,34
4516,-0.7905363,8.325204,8,31,98
4517,-1.7573476,9.344556,8,33,104
4518,2.1496093,4.2659802,1,11,37
4519,-1.1222637,7.9925504,8,31,98
4520,-0.017313005,6.1769266,1,10,35
4521,-1.1296545,7.9021435,8,31,98
4522,0.32535326,7.0824957,1,10,34
4523,2.148991,6.3254237,1,12,42
4524,0.29568112,3.529172,2,15,49
4525,0.91058224,5.565378,1,11,38
4526,-0.7709676,9.651367,8,32,100
4527,0.51624966,9.564967,8,32,102
4528,-1.2199401,6.278116,6,27,87
4529,-0.20668271,3.613886,2,15,49
4530,-1.115111,7.96247,8,31,98
4531,0.15601228,3.543799,2,15,49
4532,0.30227852,3.5343928,2,15,49
4533,-3.6378407,5.2161303,6,26,84
4534,-3.3493483,1.0716085,7,29,91
4535,-3.046694,1.8447372,7,29,92
4536,3.7409494,7.516276,3,16,52
4537,6.9868646,7.382554,5,24,76
4538,-3.757396,5.359722,6,26,84
4539,-0.8456618,8.077326,8,31,98
4540,2.6586986,5.107628,1,12,40
4541,-0.77947336,5.648715,6,25,79
4542,2.4634335,8.9716425,3,18,59
4543,1.6387718,7.741724,3,17,57
4544,-2.7180636,4.771253,6,26,83
4545,1.947564,6.026441,1,12,42
4546,-1.718155,9.361029,8,33,104
4547,1.7688369,5.8897924,1,12,42
4548,-0.5954413,2.3899784,2,13,45
4549,-1.644837,5.669001,6,25,80
4550,-2.9155576,5.5113835,6,26,82
4551,-2.772186,4.663037,6,26,83
4552,-1.5745488,5.5926986,6,25,80
4553,-3.2869158,2.2586465,7,28,88
4554,-0.002693191,8.114773,8,32,101
4555,-2.4609613,2.5124147,7,28,88
4556,-0.7953426,6.65185,6,27,86
4557,1.7818046,7.917069,3,17,57
4558,2.3530142,6.0522532,1,12,41
4559,-2.0606005,8.65178,8,33,104
4560,-1.053588,6.679952,6,27,86
4561,-1.7055849,3.7847288,2,14,46
4562,-2.4552708,2.9478807,2,14,47
4563,-0.96179205,0.5832418,7,30,96
4564,-1.9850551,5.0787106,6,26,82
4565,0.22898915,5.5995674,1,11,39
4566,0.6789572,9.474511,8,32,102
4567,-1.0203929,3.626194,2,14,46
4568,-1.8540443,8.379318,8,33,103
4569,-1.6901425,5.4100785,6,25,80
4570,-1.5724219,5.8253136,6,25,80
4571,1.7537456,5.036205,1,11,38
4572,-1.7324136,5.734218,6,25,80
4573,0.441992,1.2388297,4,21,67
4574,-1.9621656,5.704867,6,25,80
4575,-1.8783532,3.680819,2,14,46
4576,1.2600441,8.020888,3,17,56
4577,-2.4006572,3.1194541,2,14,47
4578,-1.2394083,2.0773394,7,28,89
4579,-0.8671986,3.5238268,2,15,51
4580,-2.7521436,2.6953337,7,28,88
4581,-2.7685122,4.630826,6,26,83
4582,-3.4731262,4.997679,6,26,84
4583,-0.8936801,2.774844,2,13,44
4584,-0.63323706,8.4594345,8,32,101
4585,0.7799554,5.8017297,1,11,38
4586,-1.8051186,7.1594777,6,27,86
4587,-0.5577873,8.756625,8,32,101
4588,-3.4951043,4.9606395,6,26,84
4589,-2.461986,7.5871477,8,33,103
4590,1.9137164,2.5126367,4,20,66
4591,-0.37331238,3.3710487,2,15,51
4592,-0.9951617,5.065674,6,25,81
4593,-1.2357839,3.1785426,2,14,48
4594,-1.4026701,2.2501924,2,13,44
4595,-1.03512,6.9521046,8,31,97
4596,-2.921896,1.1701567,7,29,93
4597,-0.6167244,3.6902199,2,15,51
4598,-3.3214664,4.4800024,6,26,83
4599,3.312484,6.111334,1,12,41
4600,-2.230454,7.7367935,8,33,103
4601,-2.5433285,5.7797246,6,27,85
4602,-1.3023428,3.4339547,2,14,46
4603,3.0186155,5.742109,1,12,41
4604,-1.2484313,3.0763032,2,14,48
4605,-1.6409675,3.3548515,2,14,46
4606,-1.3473123,7.418499,8,31,97
4607,-0.44554323,7.7185364,8,31,99
4608,-1.4381764,3.4816303,2,14,46
4609,-2.447493,4.4921284,6,26,83
4610,-1.1431506,3.6814868,2,14,46
4611,-1.4820672,6.097015,6,27,87
4612,-1.7027682,3.844971,2,14,46
4613,-2.8877578,6.493041,6,27,85
4614,1.3760384,7.9223084,3,17,56
4615,-1.5884714,5.7452736,6,25,80
4616,1.8334205,8.420986,3,17,55
4617,-0.8067062,1.0477962,7,30,94
4618,-2.8934684,5.3072877,6,26,82
4619,2.9246848,5.8442516,1,12,41
4620,-1.684901,6.195153,6,27,87
4621,-3.6645076,5.253966,6,26,84
4622,2.9803994,5.801116,1,12,41
4623,-1.5202554,6.7862105,6,27,86
4624,2.5811033,5.967129,1,12,41
4625,-1.5421042,3.1849725,2,14,48
4626,0.36759448,6.539455,1,10,35
4627,-1.6357155,0.5355345,7,30,96
4628,-0.46612528,8.682446,8,32,101
4629,-3.5058773,5.2033844,6,26,84
4630,-3.4461422,2.097717,7,29,92
4631,-1.7060634,5.083261,6,25,80
4632,-2.021462,8.884021,8,33,104
4633,-0.4450024,5.2499213,6,25,81
4634,-3.1181145,6.4089227,6,27,85
4635,-0.88798237,5.711701,6,25,79
4636,-3.7074013,5.1918163,6,26,84
4637,-1.2854557,3.101572,2,14,48
4638,2.8756998,5.69497,1,12,41
4639,-0.7914287,1.3370461,7,30,94
4640,-0.18797438,3.827135,2,15,49
4641,-2.2240577,7.824084,8,33,103
4642,-0.4866931,3.863117,2,15,51
4643,0.8959274,6.026069,1,10,36
4644,-2.827028,4.7535124,6,26,83
4645,-1.4868665,7.310354,8,31,97
4646,-1.2458122,2.2529685,2,13,44
4647,-3.0732486,6.359722,6,27,85
4648,-1.5936397,2.802758,2,14,48
4649,-2.1725917,2.523119,7,28,88
4650,2.9486768,5.8365455,1,12,41
4651,-1.0809879,3.6997774,2,14,46
4652,-1.4974766,3.0041392,2,14,48
4653,-1.8458086,9.254054,8,33,104
4654,-1.6689956,6.0547347,6,27,87
4655,-1.4537537,5.7659626,6,25,80
4656,2.005597,7.317075,3,17,57
4657,-2.9342258,5.573599,6,26,82
4658,-1.6793048,5.1656437,6,25,80
4659,-2.2313366,6.370927,6,27,85
4660,2.8899076,5.0988784,1,12,40
4661,-1.3462188,2.787352,2,14,48
4662,6.141647,7.201905,5,24,77
4663,2.8916764,8.585832,3,18,58
4664,-1.4137902,2.6349325,2,14,48
4665,3.4480362,7.706493,3,16,52
4666,-0.38019958,9.679682,8,32,100
4667,0.12604226,9.700503,8,32,100
4668,-1.5203713,4.640412,6,25,81
4669,-1.8377509,5.8507137,6,27,87
4670,-2.2346241,4.4902034,6,26,83
4671,-1.076473,0.96237534,7,30,94
4672,5.952195,7.043412,5,22,72
4673,-1.237343,5.658745,6,25,80
4674,0.50869197,9.652787,8,32,102
4675,1.7537757,5.038112,1,11,38
4676,-1.0176971,5.8044143,6,25,79
4677,0.42353976,6.5635743,1,10,35
4678,-0.47900897,8.586936,8,32,101
4679,6.445882,7.5795407,5,24,77
4680,-1.0065036,6.5774612,6,27,86
4681,6.435689,7.1638107,5,24,77
4682,-4.00202,1.7729331,7,29,92
4683,2.5398881,8.422152,3,18,59
4684,2.4122734,1.7850446,4,20,64
4685,0.118651085,8.0238085,8,32,101
4686,0.15194818,9.752444,8,32,100
4687,0.13031521,7.460086,8,31,99
4688,6.561122,6.978315,5,24,78
4689,4.223131,7.6728454,3,16,52
4690,0.7568415,6.974504,1,10,34
4691,0.58374894,6.8970537,1,10,34
4692,5.9280877,7.586826,5,23,75
4693,-1.6770997,5.9185486,6,27,87
4694,-0.005701263,8.537481,8,32,101
4695,0.39484665,9.351163,8,32,102
4696,-1.1464368,8.963759,8,33,105
4697,2.8528514,8.596575,3,18,58
4698,-1.7218989,5.1469007,6,25,80
4699,-1.3346281,0.789438,7,30,96
4700,-0.42535073,9.16678,8,32,100
4701,-1.859856,8.876171,8,33,104
4702,1.6393788,5.032091,1,11,38
4703,-3.698834,5.24482,6,26,84
4704,-0.29894382,8.121143,8,31,98
4705,0.76566505,3.6241953,4,19,61
4706,-3.8297179,5.4238586,6,26,84
4707,0.6396787,3.5831366,4,19,61
4708,-1.1443933,4.282189,2,15,51
4709,3.9814458,6.693887,3,16,54
4710,0.35771704,9.813449,8,32,100
4711,-1.185407,3.2154577,2,14,48
4712,-0.8992268,4.8805866,6,25,81
4713,-1.4246125,7.3867865,8,31,97
4714,-0.90993917,7.356949,8,31,97
4715,-1.7639503,7.7581725,8,31,97
4716,-3.7047532,5.306233,6,26,84
4717,0.65643984,5.8850865,1,10,36
4718,-2.1942976,2.8351192,2,14,47
4719,6.0055037,6.746455,5,22,71
4720,3.5283542,7.9662056,3,18,60
4721,2.4889493,8.730973,3,18,59
4722,1.5356642,6.9235334,1,10,34
4723,-1.9686956,8.944824,8,33,104
4724,1.5834264,7.032376,1,10,34
4725,2.1381357,5.306052,1,12,40
4726,-1.5742811,7.86108,8,31,98
4727,-3.6539059,5.254879,6,26,84
4728,5.77251,7.47321,5,23,75
4729,1.9875206,6.597641,1,12,42
4730,2.5237842,6.52791,1,12,41
4731,1.8740171,5.7824836,1,12,42
4732,0.15033464,8.30397,8,32,101
4733,1.7195551,6.634263,1,10,34
4734,2.5177891,4.768533,1,12,40
4735,1.7927814,2.9575942,4,19,63
4736,0.31066617,6.678709,1,10,35
4737,-1.878018,8.905226,8,33,104
4738,-0.05225754,8.109861,8,32,101
4739,-0.21033508,7.2677126,8,31,99
4740,-1.6870035,5.5030775,6,25,80
4741,-0.20243172,8.094517,8,31,98
4742,5.8635874,7.407672,5,23,75
4743,0.7556355,5.6801333,1,11,38
4744,0.9798171,9.068619,8,32,102
4745,1.3538008,5.312503,1,11,38
4746,6.2797065,7.40974,5,24,77
4747,5.774512,7.2965994,5,23,75
4748,0.90134877,9.025588,8,32,102
4749,1.1754458,5.99439,1,10,36
4750,-3.591438,5.1145897,6,26,84
4751,-1.5987877,7.55489,8,31,97
4752,2.4827235,6.124349,1,12,41
4753,2.8256283,7.532016,3,16,52
4754,0.7834523,6.655922,1,10,34
4755,0.8792823,9.012833,8,32,102
4756,-0.21987684,8.321889,8,32,101
4757,-2.1235552,8.032277,8,33,103
4758,-4.197467,1.9041312,7,29,92
4759,-4.173023,1.8274812,7,29,92
4760,2.3834352,7.66503,3,17,55
4761,2.8858385,8.585306,3,18,58
4762,-3.862668,1.0337692,7,29,91
4763,-0.32337287,9.266092,8,32,100
4764,0.49914923,3.7801642,2,15,49
4765,3.2854757,8.342203,3,18,60
4766,-2.6581047,5.151346,6,26,82
4767,-1.1041679,7.074094,8,31,97
4768,-0.9113717,3.1286433,2,13,43
4769,-0.52670074,8.417925,8,32,101
4770,-0.09342282,8.333032,8,32,101
4771,-2.5891907,6.4182444,6,27,85
4772,5.7945685,7.8195076,5,23,74
4773,-1.1881821,7.0406723,8,31,97
4774,-2.9892907,6.0938487,6,27,85
4775,0.48291004,9.582964,8,32,102
4776,-2.4706974,2.5769353,7,28,88
4777,2.3664992,8.718889,3,18,59
4778,-0.35176933,9.3202095,8,32,100
4779,-0.89862865,1.8213487,7,28,89
4780,-1.4124879,7.1868377,8,31,97
4781,-1.6049477,5.8052883,6,25,80
4782,-3.4933176,1.8265859,7,29,92
4783,-1.3742143,1.7692255,7,28,89
4784,-1.2608486,6.1365404,6,27,87
4785,-3.0627234,6.3018775,6,27,85
4786,2.815626,8.382152,3,18,60
4787,-2.0168798,2.8434267,2,14,48
4788,-2.043351,3.9029963,2,14,46
4789,-1.8856835,1.3904766,7,30,95
4790,-2.7497506,4.571125,6,26,83
4791,-2.3487298,3.0020823,2,14,47
4792,2.865637,7.402247,3,16,53
4793,0.21947275,9.727024,8,32,100
4794,-0.4491033,8.028394,8,31,98
4795,2.2302334,7.781948,3,17,55
4796,-3.5110703,5.0955305,6,26,84
4797,-1.4600455,1.8214302,7,28,89
4798,-0.71794325,4.7327166,2,15,50
4799,-0.46891063,3.4496284,2,15,51
4800,2.529025,6.9600086,3,16,53
4801,-0.4062307,4.6163507,2,15,50
4802,-1.2152292,2.4338603,2,13,44
4803,-2.2926567,4.120945,6,26,83
4804,-2.0994282,8.0517,8,33,103
4805,0.38627344,7.4057446,8,31,99
4806,-2.4937706,6.1122346,6,27,85
4807,-3.977686,1.847165,7,29,92
4808,2.2122698,6.2390256,1,12,42
4809,-2.1224227,3.9318414,2,14,46
4810,-1.3847134,1.9532019,7,28,89
4811,-1.6102743,6.4938793,6,27,87
4812,1.660377,2.5949922,4,20,66
4813,-3.0458333,1.5697439,7,29,93
4814,3.2448466,8.297289,3,18,60
4815,-1.1141489,8.018513,8,31,98
4816,0.9887305,6.462814,1,10,36
4817,-1.8709575,5.5503154,6,25,80
4818,3.147594,8.970158,3,18,58
4819,-3.6216094,5.244123,6,26,84
4820,-0.6319086,1.1253432,7,30,94
4821,3.184598,8.929159,3,18,58
4822,-1.491531,3.8626246,2,14,46
4823,0.018764295,5.469296,1,11,39
4824,2.235678,5.3155074,1,12,40
4825,0.8609478,7.4341717,1,10,34
4826,-2.4262733,2.6438048,7,28,88
4827,-2.9214804,6.5248833,6,27,85
4828,-2.1460721,6.4918027,6,27,85
4829,-3.0490422,6.4175406,6,27,85
4830,-1.9881406,8.960375,8,33,104
4831,5.478338,7.1794643,5,22,72
4832,-0.19687757,3.6135154,2,15,49
4833,1.6641986,7.5342245,3,17,57
4834,-1.1030588,3.738503,2,14,46
4835,0.57901794,9.13901,8,32,102
4836,-1.3224111,4.5750217,6,25,81
4837,6.2974734,7.1358013,5,24,77
4838,-2.3347838,5.40525,6,26,82
4839,-1.3248209,2.3272269,2,13,44
4840,-2.520242,4.4450793,6,26,83
4841,-2.0896583,4.1422167,6,26,83
4842,-2.0616903,8.0245075,8,33,103
4843,-1.1225804,5.867373,6,25,79
4844,-1.1790897,3.7976635,2,14,46
4845,-1.3941928,5.1648717,6,25,80
4846,-0.42544833,7.9437184,8,31,98
4847,3.3305771,8.265143,3,18,60
4848,-1.3315829,8.074745,8,31,98
4849,-2.581305,2.8737285,7,28,88
4850,2.6070151,6.9808993,3,16,53
4851,-0.8116312,6.0926723,6,25,79
4852,-1.1074703,5.8970428,6,25,79
4853,-1.3113639,2.6622112,2,13,44
4854,-0.1468544,1.9597188,2,13,45
4855,2.2047658,5.8139606,1,12,42
4856,-0.9673337,8.102505,8,31,98
4857,5.6503983,7.818168,5,23,74
4858,0.618824,7.362896,1,10,34
4859,-2.335517,2.3705022,7,28,88
4860,1.1877831,6.9021263,1,10,34
4861,1.2770306,5.6805477,1,11,38
4862,-1.5925514,5.2471294,6,25,80
4863,0.36557868,6.7380204,1,10,35
4864,2.671312,5.8474355,1,12,41
4865,-2.5624907,6.0708165,6,27,85
4866,-0.10039822,2.4319587,2,13,45
4867,1.305271,5.57205,1,11,38
4868,-0.11991362,8.440949,8,32,101
4869,-0.42316386,9.190813,8,32,100
4870,-0.5378059,8.462005,8,32,101
4871,-0.37333775,8.518687,8,32,101
4872,-2.5888238,2.711416,7,28,88
4873,-1.3518903,3.384365,2,14,46
4874,1.6264976,7.695144,3,17,57
4875,-3.852984,5.479016,6,26,84
4876,-1.6183999,7.101555,8,31,97
4877,1.460091,8.124491,3,17,56
4878,2.6038404,7.8843536,3,18,60
4879,-2.8296745,4.7044716,6,26,83
4880,-1.4743156,6.4812055,6,27,87
4881,-1.2512821,7.1162915,8,31,97
4882,-0.24966386,8.742951,8,32,101
4883,-2.396062,4.9143343,6,26,82
4884,-0.37453154,8.6912565,8,32,101
4885,-0.6904736,8.7242775,8,32,101
4886,-1.5292764,5.77102,6,25,80
4887,0.73732334,7.094257,1,10,34
4888,-1.7536892,6.0705447,6,27,87
4889,1.3829271,5.30046,1,11,38
4890,-1.6335263,0.88268787,7,30,95
4891,-2.1937568,4.1828413,6,26,83
4892,5.9284215,6.7157454,5,22,71
4893,-3.0370216,6.4279647,6,27,85
4894,-1.9408135,5.2994657,6,25,80
4895,-1.934275,4.860263,6,26,83
4896,-1.3080701,0.28397632,7,30,96
4897,-1.23271,3.6211252,2,14,46
4898,-1.5964769,5.8133345,6,25,80
4899,-1.0835909,7.39238,8,31,97
4900,-1.7195178,5.840518,6,25,80
4901,-0.8675073,2.621033,2,13,44
4902,2.001175,7.195187,3,17,57
4903,-0.010315904,1.9892119,4,21,68
4904,1.367711,5.300611,1,11,38
4905,-0.6550624,8.598726,8,32,101
4906,-1.006135,7.066899,8,31,97
4907,-1.1273068,7.712992,8,31,98
4908,-1.3511006,2.6425624,2,13,44
4909,5.7766743,7.238702,5,22,72
4910,-2.2509089,2.418388,7,28,88
4911,-2.0986958,5.0226154,6,26,82
4912,-0.040232863,3.6983352,2,15,49
4913,-0.9228498,6.472523,6,27,87
4914,-2.0515025,1.9814564,7,28,90
4915,1.7032313,3.1497388,4,19,63
4916,-2.706985,4.6450105,6,26,83
4917,-2.7181702,2.5818422,7,28,88
4918,-2.2848747,5.1036544,6,26,82
4919,-2.6606874,1.5789471,7,29,93
4920,-1.2824167,2.9987795,2,14,48
4921,-2.7298424,4.517619,6,26,83
4922,-2.5206664,4.4409857,6,26,83
4923,-2.0256896,1.6938581,7,28,90
4924,-1.638727,8.449796,8,33,105
4925,-2.4150708,1.521293,7,29,93
4926,-0.5886845,1.7281122,2,13,45
4927,-2.0443797,5.6101623,6,25,80
4928,-1.030829,2.1065497,2,13,44
4929,-0.20954284,4.2764735,2,15,50
4930,-0.4611733,4.576294,2,15,50
4931,2.39138,6.075466,1,12,41
4932,-2.0075006,1.5513687,7,28,90
4933,-1.790983,8.833723,8,33,104
4934,-1.3349779,2.6819026,2,13,44
4935,-1.9155511,1.9281995,7,28,90
4936,-0.3676602,3.0735455,2,13,43
4937,0.022393666,9.3249445,8,32,100
4938,0.92665476,6.5621185,1,10,36
4939,-2.0049555,7.9606595,8,33,103
4940,2.3950312,8.787967,3,18,59
4941,-0.74059397,7.9613853,8,31,98
4942,-0.60487705,3.2486005,2,13,43
4943,0.48396373,4.4219255,1,11,37
4944,-3.8215835,5.4261084,6,26,84
4945,0.018516008,7.2922916,8,31,99
4946,1.6323401,6.265056,1,10,36
4947,-2.5016813,4.3211737,6,26,83
4948,-1.6321969,3.1966884,2,14,48
4949,-1.5734929,3.09399,2,14,48
4950,-0.8195835,8.8194475,8,32,101
4951,-0.33547747,3.5801218,2,15,51
4952,-1.5628574,3.7659457,2,14,46
4953,-0.3034226,2.5889943,2,13,43
4954,0.11033946,1.6688797,4,21,68
4955,0.36846867,5.857477,1,10,35
4956,-2.5632308,2.7889314,7,28,88
4957,1.3755388,5.3847013,1,11,38
4958,3.7753038,6.635263,3,16,54
4959,0.13260917,4.093002,2,15,49
4960,-1.3324758,2.5637245,2,13,44
4961,-1.2600595,3.8482625,2,14,46
4962,3.2758732,8.355873,3,18,60
4963,6.571524,7.1205373,5,24,78
4964,-1.3140587,9.316678,8,33,105
4965,-0.32001513,6.1319246,1,10,35
4966,5.769084,7.261762,5,22,72
4967,2.8446708,8.497045,3,18,58
4968,5.148064,7.7648697,5,23,73
4969,-2.4898,2.819526,7,28,88
4970,-0.58105654,8.17321,8,31,98
4971,3.2893577,8.310564,3,18,60
4972,5.2341084,7.134226,5,22,70
4973,6.174853,7.753269,5,23,74
4974,-1.9378467,7.9811854,8,33,103
4975,2.0392187,2.429992,4,20,66
4976,-2.5537467,6.3456316,6,27,85
4977,3.2670348,7.7979474,3,16,52
4978,6.8336596,7.2885175,5,24,76
4979,1.3170662,6.571594,1,10,36
4980,-0.22762227,2.425795,2,13,45
4981,-2.5476575,1.615665,7,29,93
4982,0.5110164,9.480744,8,32,102
4983,1.1827041,7.2347236,1,10,34
4984,-1.2192452,3.5525444,2,14,46
4985,3.186619,8.504579,3,18,58
4986,-0.5323277,7.9985332,8,31,98
4987,6.004573,6.7996025,5,22,71
4988,-1.5606713,3.2064064,2,14,48
4989,-0.8037662,6.964794,8,31,97
4990,-0.8318625,3.619959,2,15,51
4991,-2.5734344,6.065889,6,27,85
4992,2.3992355,5.980873,1,12,41
4993,2.4052863,6.70157,1,12,41
4994,5.968365,7.211623,5,22,72
4995,-3.8766334,5.4149275,6,26,84
4996,-0.57464343,6.394401,6,25,79
4997,1.5027968,7.6458287,3,17,57
4998,1.145525,2.5831103,4,19,62
4999,-1.3842239,5.1552854,6,25,80
5000,-0.46442917,9.079121,8,32,100
5001,1.1139731,7.1279283,1,10,34
5002,-0.94848514,3.887018,2,15,51
5003,-1.3531483,5.8955836,6,25,80
5004,-1.9413888,7.7505417,8,33,103
5005,1.7176818,6.5057287,1,10,36
5006,-0.091126084,8.552011,8,32,101
5007,-1.5570151,7.6324177,8,31,97
5008,0.45361075,6.976758,1,10,34
5009,2.0171,6.539021,1,12,42
5010,0.21810547,8.243271,8,32,101
5011,1.6192619,6.9662747,1,10,34
5012,2.3067634,5.729709,1,12,42
5013,1.5761626,2.1078398,4,20,65
5014,-0.9284563,6.98305,8,31,97
5015,-2.5092525,2.9055994,7,28,88
5016,-0.95053893,0.48752448,7,30,96
5017,6.8493037,7.3603153,5,24,76
5018,-2.5523643,4.4263525,6,26,83
5019,2.8799546,7.4949183,3,16,52
5020,-1.739367,1.0823333,7,30,95
5021,-0.6340338,8.541052,8,32,101
5022,-0.3798321,9.517529,8,32,100
5023,-3.6843865,5.6114845,6,26,84
5024,-0.84326714,8.728248,8,32,101
5025,-2.865875,6.050913,6,27,85
5026,0.3325957,5.929733,1,10,35
5027,-0.7232605,8.206892,8,31,98
5028,-2.7598681,4.435488,6,26,83
5029,-3.5390491,5.119398,6,26,84
5030,-3.6565928,5.269144,6,26,84
5031,1.2124405,7.1406393,1,10,34
5032,1.1452533,9.02336,3,17,56
5033,-3.5059893,5.441794,6,26,84
5034,0.9453545,8.674149,8,32,102
5035,-2.5839624,6.6123314,6,27,85
5036,-2.1331446,7.953999,8,33,103
5037,0.9787693,6.05396,1,10,36
5038,-1.6887819,1.6195358,7,28,90
5039,2.965657,8.187936,3,18,60
5040,-1.7358137,4.5486417,6,26,83
5041,-0.31610462,0.9973613,7,30,94
5042,-1.7379156,9.087415,8,33,104
5043,-2.1085413,8.274624,8,33,103
5044,-0.3892753,8.731445,8,32,101
5045,-1.2268656,1.9063982,7,28,89
5046,-1.2392792,1.6796756,7,28,89
5047,0.9671148,6.703355,1,10,34
5048,-2.0181434,2.6512716,2,14,48
5049,-3.1896205,4.397891,6,26,83
5050,-1.1252593,3.278693,2,14,46
5051,-1.7360572,5.725,6,25,80
5052,-2.453435,2.599784,7,28,88
5053,-1.5506521,1.3301821,7,30,95
5054,0.10386879,9.335279,8,32,100
5055,-2.5156825,6.107833,6,27,85
5056,-1.9135038,1.4679143,7,28,90
5057,-0.96558154,6.6580105,6,27,86
5058,-0.3240741,8.756464,8,32,101
5059,-0.093109645,3.3031352,2,15,49
5060,0.15014917,4.095786,2,15,49
5061,-0.33547646,4.670896,2,15,50
5062,-0.6220666,8.797188,8,32,101
5063,-1.2402788,2.845839,2,14,48
5064,-2.2172363,4.6864505,6,26,83
5065,0.19328274,7.308305,8,31,99
5066,-2.6775334,2.0250673,7,28,88
5067,-1.3676302,3.4263146,2,14,46
5068,-0.7938419,1.0358958,7,30,94
5069,1.1630857,4.318761,1,11,37
5070,-1.3105389,3.4523504,2,14,46
5071,2.3683078,8.695061,3,18,59
5072,-1.1914097,2.3001468,2,13,44
5073,-1.1503326,3.3645132,2,14,46
5074,0.7596142,7.3836184,1,10,34
5075,-1.7355603,6.1089435,6,27,87
5076,-0.40830043,1.7968553,2,13,45
5077,-3.6887667,5.307554,6,26,84
5078,-0.6480597,8.658787,8,32,101
5079,-0.06389613,8.216365,8,32,101
5080,-1.3523169,1.9151375,7,28,89
5081,0.01569111,6.8985634,8,31,99
5082,3.2546463,7.825889,3,16,52
5083,-1.4191628,6.6517763,6,27,86
5084,1.4517341,2.0040052,4,20,65
5085,2.929823,5.86914,1,12,41
5086,0.73947144,2.0503087,4,21,69
5087,0.84140414,8.485936,8,32,102
5088,3.2391136,7.9196677,3,18,60
5089,-0.61255103,2.5735066,2,13,43
5090,1.6319463,6.5843515,1,10,34
5091,-1.7610744,9.3799515,8,33,104
5092,2.0116591,7.369013,3,17,57
5093,-0.93864876,0.4911074,7,30,96
5094,-0.44876584,1.1302515,7,30,94
5095,-0.03091066,5.72453,1,11,39
5096,-2.0314484,7.77341,8,33,103
5097,-0.027658066,9.482578,8,32,100
5098,-0.25926507,8.913837,8,32,101
5099,0.1488211,8.406254,8,32,101
5100,-0.2685157,9.194549,8,32,100
5101,-2.9606764,6.3126087,6,27,85
5102,-1.0772953,5.093229,6,25,81
5103,5.2401013,7.566989,5,23,73
5104,0.70207024,1.6816698,4,21,69
5105,3.2860465,8.355262,3,18,60
5106,-0.7490472,2.9305243,2,13,43
5107,2.4686098,5.0758076,1,12,40
5108,-1.1296048,4.1301274,2,15,51
5109,-2.0113554,2.8768735,2,14,48
5110,-1.2573137,0.96173555,7,30,95
5111,-1.3176122,0.80352485,7,30,96
5112,2.4938843,5.308131,1,12,40
5113,2.8645997,5.904676,1,12,41
5114,-0.50960153,8.49349,8,32,101
5115,0.89567524,6.334936,1,10,36
5116,0.7788696,2.5289874,4,19,62
5117,0.6389436,6.264204,1,10,36
5118,1.1872972,8.374699,3,17,56
5119,2.189086,5.9042397,1,12,42
5120,5.461019,7.012554,5,22,70
5121,-0.846,7.7915087,8,31,98
5122,-1.9474003,9.0194435,8,33,104
5123,-1.0116011,3.6208253,2,14,46
5124,1.6384199,8.146181,3,17,56
5125,0.41628778,6.473631,1,10,35
5126,-1.8561447,8.161776,8,33,103
5127,1.1326126,6.734166,1,10,34
5128,0.21626736,8.407375,8,32,101
5129,0.924367,6.31677,1,10,36
5130,3.2289765,7.842642,3,16,52
5131,3.8248417,7.5228853,3,16,52
5132,-2.6709025,4.519961,6,26,83
5133,5.5857773,7.7823324,5,23,74
5134,3.1621118,8.961833,3,18,58
5135,3.7593067,6.665431,3,16,54
5136,-1.3869282,6.834424,6,27,86
5137,-3.7558873,5.360543,6,26,84
5138,3.1579602,9.009766,3,18,58
5139,-1.5489233,5.808475,6,25,80
5140,-0.706362,7.425409,8,31,99
5141,-2.4693177,3.4505548,2,14,47
5142,-2.1397164,8.242167,8,33,103
5143,-0.03653463,9.404751,8,32,100
5144,2.5474489,6.213311,1,12,41
5145,0.87616616,6.896382,1,10,34
